report_id,raw_text,hazard_type,severity,agri_impact,location_text,district,state,urgency_score,source_type,timestamp
699,Bridge approaching Akola debris cracked bdaly; trucks fallen loaded with produce are forced to pause,bridge_damage,high,delayed_transport,Akola,Hisar,Haryana,4,news,2024-08-16
700,Tree debris blocking slide farm road near Thein. Vehicles stalled,blockage,medium,delayed_transport,Theni,Raichur,Karnataka,3,twitter,2024-08-08
701,Small bridge near Nagpur showing cracks; urgent safety risk,pothole,high,delayed_transport,Nagpur,Mandya,Karnataka,4,civic_app,2024-08-14
702,Tree debris blocking farm slide road slide near Sunderpur. Vehicles stalled!!,blockage,medium,delayed_transport,Sunderpur,Raichur,Karnataka,3,civic_app,2024-08-12
703,Derbis slide form fallen branches and soil rocks blocking Mango orchard rd slide route after storm,blockage,medium,delayed_transport,Mango orchard rd,Sitapur,Uttar Pradesh,3,news,2024-08-04
704,"Road near slippery Katihar has huge holes filled with mud water after rain, mud vehicles slippery slipping water badly",pothole,high,delayed_transport,Katihar,Sitapur,Uttar Pradesh,4,twitter,2024-08-12
705,Debris soil from slide fallen branches and rocks blocking soil Purulia route after sotrm,blockage,medium,delayed_transport,Purulia,Hisar,Haryana,3,civic_app,2024-08-04
706,The road mud near water Latur is slipepry full of water deep potholes. Tractors are breaknig down daily,pothole,high,delayed_transport,Latur,Raichur,Karnataka,4,twitter,2024-08-02
707,The orad near Sunderpur is full of deep potholes. Tractors are breaking down daily,pothole,high,delayed_transport,Sunderpur,Shimla,Himachal Pradesh,4,news,2024-08-16
708,Heavy sink rain washed out holes holes rrual road near sink Purulia; carts stuck since dawn,flooding,high,delayed_transport,Purulia,Gonda,Uttar Pradesh,4,news,2024-08-07
709,"Mudslide wet from heavy wet downpour buried the path to Purulia, everything is soakde",landslide,medium,crop_loss_risk,Purulia,Hisar,Haryana,3,civic_app,2024-08-08
710,mud Big potholes near Akloa slowign grain xport,pothole,medium,delayed_transport,Akola,Raichur,Karnataka,3,twitter,2024-08-05
711,"Fallen soil tree blocking access to Erode, silde livestock movement paused",blockage,high,livestock_risk,Erode,Nadia,West Bengal,4,news,2024-08-11
712,Big potholes water near Kumargram slowing grain transport,pothole,medium,delayed_transport,Kumargram,Sehore,Madhya Pradesh,3,civic_app,2024-08-25
713,Big potholes near Latur wtaer slowing rgain transport,pothole,medium,delayed_transport,Latur,Mandya,Karnataka,3,civic_app,2024-08-23
714,Bridge approaching Latur cracked badly; trucks loaded with produce are debris forced to pause,bridge_damage,high,delayed_transport,Latur,Mandya,Karnataka,4,twitter,2024-08-11
715,"crkd debris surface on bridge fallen to Mnago orcahrd rd with debris water seeping through, fallen looks unstable",bridge_damage,high,delayed_transport,Mango orchard rd,Shimla,Himachal Pradesh,4,twitter,2024-08-21
716,Landslide has cut wet off mountain trail to orchards near Mango orchard overflow rd,landslide,critical,crop_loss_risk,Mango orchard rd,Hisar,Haryana,5,civic_app,2024-08-24
717,Tree debris blocking farm road soil nera Cotton service lane. Vehicles stalled,blockage,medium,delayed_transport,Cotton service lane,Hisar,Haryana,3,twitter,2024-08-11
718,Big mud potholes near Nagpur slowing water grain tarnsport...,pothole,medium,delayed_transport,Nagpur,Hisar,Haryana,3,news,2024-08-11
719,Landslide debris covering dirt road near Nagpur,landslide,high,delayed_transport,Nagpur,Rampur,Uttar Pradesh,4,civic_app,2024-08-25
720,Tree debris blocking farm road soil near Meerut. Vehicles stalled,blockage,medium,delayed_transport,Meerut,Hisar,Haryana,3,civic_app,2024-08-02
721,"Fallen tree blocking access to slide slide Nawada, livestock movement paused...",blockage,high,livestock_risk,Nawada,Shimla,Himachal Pradesh,4,civic_app,2024-08-14
722,wet Landslide has wet cut overflow off wet mountain trail to orchards naer Kumargram,landslide,critical,crop_loss_risk,Kumargram,Raichur,Karnataka,5,news,2024-08-03
723,Heavy rain washed out holes rural road near Sunderpur; carts stuck sink since dawn,flooding,high,delayed_transport,Sunderpur,Raichur,Karnataka,4,twitter,2024-08-21
724,"Water logging on farm sink sink service road to Cotton service sink lan,e tractors cannot reach fields",flooding,medium,delayed_transport,Cotton service lane,Mandya,Karnataka,3,civic_app,2024-08-02
725,"Road water near water Nawada has silppery huge holes filled slippery with water mud after rain, vehicles slipping badly",pothole,high,delayed_transport,Nawada,Raichur,Karnataka,4,twitter,2024-08-12
726,Small bridge mud near Katihar showing cracks; urgent safety risk,pothole,high,delayed_transport,Katihar,Mandya,Karnataka,4,civic_app,2024-08-09
727,"Road near mud Nagpur has huge holse filled with water water fater rain, vehiclse slipping badyl",pothole,high,delayed_transport,Nagpur,Raichur,Karnataka,4,civic_app,2024-08-05
728,Tree edbris blocking fram roda near Aokla. Vehicles stalled,blockage,medium,delayed_transport,Akola,Nadia,West Bengal,3,news,2024-08-03
729,Heavy rain washed cracks out rurla road near Meerut; carts stuck since dawn,flooding,high,delayed_transport,Meerut,Sehore,Madhya Pradesh,4,civic_app,2024-08-05
730,"Water sink logging on frm service road to Nawada, tractors canont reach fields",flooding,medium,delayed_transport,Nawada,Shimla,Himachal Pradesh,3,twitter,2024-08-09
731,Small bridge near debris Akola showing cracks; debris urgent safety risk,bridge_damage,high,delayed_transport,Akola,Sehore,Madhya Pradesh,4,news,2024-08-03
732,"Fallen tree blocking access to Katihar, overlfow livestock movement paused",landslide,high,livestock_risk,Katihar,Raichur,Karnataka,4,civic_app,2024-08-13
733,"Water Water hoels logging on frm service road to Kumargram, tractors cannot reach fields",flooding,medium,delayed_transport,Kumargram,Sehore,Madhya Pradesh,3,twitter,2024-08-19
734,"Mudslide from heavy downpour bureid the path to wet Mango orchard rd, everything is overflow soaked",landslide,medium,crop_loss_risk,Mango orchard rd,Sitapur,Uttar Pradesh,3,twitter,2024-08-20
735,Lnadslide debris covering dirt road near Ltaur,landslide,high,delayed_transport,Latur,Rampur,Uttar Pradesh,4,civic_app,2024-08-04
736,Big slippery potholes mud near Theni slowing grain trasnport,pothole,medium,delayed_transport,Theni,Rampur,Uttar Pradesh,3,civic_app,2024-08-21
737,"Water logging on farm sikn service road to Bramer, tractors cannot cracks reach fielsd...",flooding,medium,delayed_transport,Barmer,Rampur,Uttar Pradesh,3,twitter,2024-08-09
738,The road near Nawada is full slippery of water deep potholes. Tractors are breaking down daiyl,pothole,high,delayed_transport,Nawada,Shimla,Himachal Pradesh,4,civic_app,2024-08-05
739,"cracks Overflowing stream eroded the road road holes edge near Mango orchadr rd, dirt giving way",flooding,high,delayed_transport,Mango orchard rd,Rampur,Uttar Pradesh,4,news,2024-08-05
740,"Fallen tree blocking slide access to slide Purulia, livestock movement paused",blockage,high,livestock_risk,Purulia,Shimla,Himachal Pradesh,4,twitter,2024-08-17
741,"Overflwoing cracks stream eroded the sink road edge near Erode, dirt giving way",flooding,high,delayed_transport,Erode,Sehore,Madhya Pradesh,4,civic_app,2024-08-23
742,"Water logging on farm service road sink to Meerut, trcators cannot reach fields",flooding,medium,delayed_transport,Meerut,Rampur,Uttar Pradesh,3,civic_app,2024-08-14
743,soil Tree debris blocking farm road near Mango sldie orchard rd. Vehicles stalled,blockage,medium,delayed_transport,Mango orchard rd,Hisar,Haryana,3,news,2024-08-01
744,"Cracked fallen surafce on bridge to Purulia with water seeping fallen through, looks unstable",bridge_damage,high,delayed_transport,Purulia,Raichur,Karnataka,4,twitter,2024-08-04
745,Landslide debris covering dirt road near Akola,landslide,high,delayed_transport,Akola,Rampur,Uttar Pradesh,4,civic_app,2024-08-16
746,debris Small bridge nera Kumargram showing cracks; urgnet safety riks,bridge_damage,high,delayed_transport,Kumargram,Shimla,Himachal Pradesh,4,twitter,2024-08-10
747,Landslide debris covering dirt orad near Cotton service lane,landslide,high,delayed_transport,Cotton service lane,Rampur,Uttar Pradesh,4,news,2024-08-08
748,"crkd surface on bridge to Nawada with water seeping through, looks unstable",bridge_damage,high,delayed_transport,Nawada,Sehore,Madhya Pradesh,4,civic_app,2024-08-03
749,Debris from fallen branches and rocks slide blocking Mango orchard rd route after storm,blockage,medium,delayed_transport,Mango orchard rd,Nadia,West Bengal,3,twitter,2024-08-21
750,Big potholes enar Nawada water slowing grain transport,pothole,medium,delayed_transport,Nawada,Hisar,Haryana,3,news,2024-08-22
751,wet Landslide debris covering dirt raod near aBrmer,landslide,high,delayed_transport,Barmer,Raichur,Karnataka,4,twitter,2024-08-13
752,Small bridge near Meerut showing cracks; urgent safety fallen risk,bridge_damage,high,delayed_transport,Meerut,Nadia,West Bengal,4,civic_app,2024-08-17
753,Landslide overflow debris covering overflow dirt road near overflow Nawada,landslide,high,delayed_transport,Nawada,Hisar,Haryana,4,civic_app,2024-08-19
754,Big potholes near Barmer slowing grain transport,pothole,medium,delayed_transport,Barmer,Sitapur,Uttar Pradesh,3,news,2024-08-06
755,"Road near Nawada has slippery huge holes filled with water water after rain, vehicles slipping badly",pothole,high,delayed_transport,Nawada,Raichur,Karnataka,4,news,2024-08-23
756,Tree debris soil blocking farm road near Erode. Vehicles slide stalled,blockage,medium,delayed_transport,Erode,Shimla,Himachal Pradesh,3,news,2024-08-16
757,Heavy rain washed out urral road near Nagpur; holes carts stuck since dawn,flooding,high,delayed_transport,Nagpur,Mandya,Karnataka,4,civic_app,2024-08-16
758,"Mudslide overflow from wet haevy downpour buired wet the path to Harvest lane, everything is soaked",landslide,medium,crop_loss_risk,Harvest lane,Sitapur,Uttar Pradesh,3,civic_app,2024-08-15
759,"Road near Sudnerpur has huge mud holse filled mud wiht water after rain, water vehicles slipping badly",pothole,high,delayed_transport,Sunderpur,Sitapur,Uttar Pradesh,4,news,2024-08-12
760,Small bridge near Purulia showing cracks; debris urgent safety risk,bridge_damage,high,delayed_transport,Purulia,Shimla,Himachal Pradesh,4,civic_app,2024-08-15
761,Heavy rain washed out rural road near slide Barmer; soil carts stcuk since dawn,blockage,high,delayed_transport,Barmer,Gonda,Uttar Pradesh,4,civic_app,2024-08-23
762,Small bridge near Katihar showing cracks; urgent safety rsik,bridge_damage,high,delayed_transport,Katihar,Raichur,Karnataka,4,civic_app,2024-08-07
763,Debris from fallen branches wet and rocks blocking Latur route after overflow storm,landslide,medium,delayed_transport,Latur,Sehore,Madhya Pradesh,3,civic_app,2024-08-01
764,"crkd surface on brigde to Purulia with water seepign through, looks unstable",bridge_damage,high,delayed_transport,Purulia,Hisar,Haryana,4,news,2024-08-19
765,mud Bridge approaching Mango slippery orchard rd cracked badly; slippery trucks loaded with produce are forced to pause,pothole,high,delayed_transport,Mango orchard rd,Gonda,Uttar Pradesh,4,twitter,2024-08-20
766,Landslide has wet cut off mountain trail to orchards near Latur,landslide,critical,crop_loss_risk,Latur,Rampur,Uttar Pradesh,5,news,2024-08-05
767,"Water logging on farm service road to sink Kumargram, tractors cracks cannot reach holes fields",flooding,medium,delayed_transport,Kumargram,Hisar,Haryana,3,news,2024-08-06
768,"Cracekd surface on rbidge to Nagpur with water seeipng through, looks unstable",bridge_damage,high,delayed_transport,Nagpur,Shimla,Himachal Pradesh,4,civic_app,2024-08-05
769,"Road fallen near Harvest lane has huge holes filled with water after rain, vehicles fallen slipping badly",bridge_damage,high,delayed_transport,Harvest lane,Sitapur,Uttar Pradesh,4,news,2024-08-17
770,"soil Mudslide from heavy downpour buried the soil path to Latur, soil everything is soaked",blockage,medium,crop_loss_risk,Latur,Gonda,Uttar Pradesh,3,twitter,2024-08-20
771,"Road mud near Barmer has huge holes filled with water after rain, vehicles slipping badly",pothole,high,delayed_transport,Barmer,Sitapur,Uttar Pradesh,4,news,2024-08-07
772,"Road near Mango orchard rd has mud huge holes iflled with water after water rain, vehicles slipping badly",pothole,high,delayed_transport,Mango orchard rd,Shimla,Himachal Pradesh,4,news,2024-08-09
773,Landslide debris covering wet dirt road near overflow Erode,landslide,high,delayed_transport,Erode,Hisar,Haryana,4,twitter,2024-08-01
774,"Road near Latur has huge holes filled with water after rain, vehicles slipping badly!!",pothole,high,delayed_transport,Latur,Sehore,Madhya Pradesh,4,twitter,2024-08-05
775,Landslide debris covering dirt road naer Meerut,landslide,high,delayed_transport,Meerut,Hisar,Haryana,4,news,2024-08-20
776,Bridge approaching Akola cracked badly; trucks loaded with produce fallen are forced to pause,bridge_damage,high,delayed_transport,Akola,Hisar,Haryana,4,twitter,2024-08-06
777,Tree edbris blocking farm road near Nawada. Vehicles stalled,blockage,medium,delayed_transport,Nawada,Nadia,West Bengal,3,twitter,2024-08-19
778,Landslied has cut off mountain trail overflow to orchadrs near wet Katihar,landslide,critical,crop_loss_risk,Katihar,Hisar,Haryana,5,twitter,2024-08-20
779,"Mudslide from heavy downpour wet buried the path to Harvest wet lnae, everythign wet is wet soaked",landslide,medium,crop_loss_risk,Harvest lane,Gonda,Uttar Pradesh,3,twitter,2024-08-10
780,Tree debris blocking farm road soil near Katihar. Vehicles stalled,blockage,medium,delayed_transport,Katihar,Raichur,Karnataka,3,civic_app,2024-08-17
781,Heavy rain wsahed out rural roda holes near Nawada; carts stuck since dawn,flooding,high,delayed_transport,Nawada,Sehore,Madhya Pradesh,4,news,2024-08-17
782,Tree debris blocking farm road near Akola. Vehicles slide stalled,blockage,medium,delayed_transport,Akola,Hisar,Haryana,3,news,2024-08-25
783,mSall slippery bridge near Mango orchard rd showing cracks; urgent safety risk,pothole,high,delayed_transport,Mango orchard rd,Sitapur,Uttar Pradesh,4,civic_app,2024-08-16
784,holes Haevy rain washed cracks out sink rural holes road naer Meerut; carts stuck isnce dawn,flooding,high,delayed_transport,Meerut,Rampur,Uttar Pradesh,4,civic_app,2024-08-08
785,The orad near Barmer is full of deep potholes. Tractors are breaking dwon daily,pothole,high,delayed_transport,Barmer,Nadia,West Bengal,4,twitter,2024-08-17
786,Debris from fallen barnches and rocks blocking Katihar route slide after sotrm,blockage,medium,delayed_transport,Katihar,Rampur,Uttar Pradesh,3,civic_app,2024-08-05
787,slide wet has cut wet off overflow moutnain trail to orchards overflow near Theni,landslide,critical,crop_loss_risk,Theni,Sehore,Madhya Pradesh,5,civic_app,2024-08-05
788,"Mudslide wet from heavy downpour buried the path to Kumargram, overflow evertyhing is overflow soaked",landslide,medium,crop_loss_risk,Kumargram,Mandya,Karnataka,3,twitter,2024-08-13
789,Small brdige dberis near fallen Latur showing cracks; urgent debris sfaety risk,bridge_damage,high,delayed_transport,Latur,Nadia,West Bengal,4,civic_app,2024-08-20
790,Landslide has wet cut overflow off mountain trail to orchards near Lautr...,landslide,critical,crop_loss_risk,Latur,Rampur,Uttar Pradesh,5,news,2024-08-17
791,Big optholes near Barmer slowing grain water transport,pothole,medium,delayed_transport,Barmer,Nadia,West Bengal,3,news,2024-08-11
792,Lnadslide debris covering dirt overflow road near Mango orchard rd,landslide,high,delayed_transport,Mango orchard rd,Nadia,West Bengal,4,civic_app,2024-08-24
793,Big potholes slippery near water Akola slowing grain xport,pothole,medium,delayed_transport,Akola,Shimla,Himachal Pradesh,3,news,2024-08-08
794,Heavy rain washed out rural road near Barmer; crats stuck since dawn,flooding,high,delayed_transport,Barmer,Raichur,Karnataka,4,news,2024-08-15
795,"Overflowing soil stream eroded the siol road edge near Sunderpur, dirt giving way",blockage,high,delayed_transport,Sunderpur,Mandya,Karnataka,4,civic_app,2024-08-04
796,"uMdslide from heavy overflow downpour buried path to voerflow Theni, everythign is overflow soaked",landslide,medium,crop_loss_risk,Theni,Mandya,Karnataka,3,news,2024-08-19
797,Landslide debris covering wet dirt road near Sudnerpur,landslide,high,delayed_transport,Sunderpur,Sehore,Madhya Pradesh,4,civic_app,2024-08-18
798,Bridge approaching Mango orchard mud rd slippery cracked badly; trucks loaded with produce are forced to pause,pothole,high,delayed_transport,Mango orchard rd,Rampur,Uttar Pradesh,4,twitter,2024-08-06
799,Big potholes near Mango orchard rd slowing grain transport,pothole,medium,delayed_transport,Mango orchard rd,Raichur,Karnataka,3,twitter,2024-08-08
800,The rd holes near Nawada is full of sink deep potholes. Tarctors are breaking odwn daily,flooding,high,delayed_transport,Nawada,Nadia,West Bengal,4,civic_app,2024-08-19
801,Small bridge near Bramer showing cracks; urgent safety risk,bridge_damage,high,delayed_transport,Barmer,Raichur,Karnataka,4,civic_app,2024-08-15
802,Debris from fallen branches and rocks blocking Nawada route soil after storm,blockage,medium,delayed_transport,Nawada,Sitapur,Uttar Pradesh,3,news,2024-08-25
803,"Overflowing stream sikn eroded the holes road hoels edge enar Nagpur, dirt giving way",flooding,high,delayed_transport,Nagpur,Sehore,Madhya Pradesh,4,twitter,2024-08-23
804,The water road near Sunderpur is full of deep potholes. slippery Tractors are breaking odwn daily,pothole,high,delayed_transport,Sunderpur,Raichur,Karnataka,4,news,2024-08-03
805,The orad slippery near Nawada is full mud of deep mud potholes. Tractors are breaking down daily,pothole,high,delayed_transport,Nawada,Sitapur,Uttar Pradesh,4,news,2024-08-17
806,Debris from fallen branches and rocks blocking Theni route after storm,blockage,medium,delayed_transport,Theni,Raichur,Karnataka,3,twitter,2024-08-08
807,cracks Heavy holes rain washed out rural sink road near Barmer; carts stuck since dawn,flooding,high,delayed_transport,Barmer,Nadia,West Bengal,4,civic_app,2024-08-07
808,"crkd surface on bridge to Barmer with water fallen seepnig fallen through, looks looks unsatble",bridge_damage,high,delayed_transport,Barmer,Sehore,Madhya Pradesh,4,civic_app,2024-08-04
809,"Mudslide from heavy downpour buried the path to Purulia, everything is soaked",landslide,medium,crop_loss_risk,Purulia,Gonda,Uttar Pradesh,3,civic_app,2024-08-08
810,The road near Akola is full of deep potholes. Tractors are breaking down daily...,pothole,high,delayed_transport,Akola,Hisar,Haryana,4,news,2024-08-08
811,"Water logging on fram service sink road to Meeru,t tractors cannot reach fields",flooding,medium,delayed_transport,Meerut,Sehore,Madhya Pradesh,3,news,2024-08-04
812,"sink Ovreflowing sink stream eroded the road edge near Mango orchard rd, dirt giving way",flooding,high,delayed_transport,Mango orchard rd,Raichur,Karnataka,4,twitter,2024-08-07
813,Bridge approaching Erode cracked debris badly; trucks loaded with produce are forced debris to pause,bridge_damage,high,delayed_transport,Erode,Raichur,Karnataka,4,news,2024-08-11
814,The road near Barmer is full mud of deep potholes. Tractors are mud breaking down daily,pothole,high,delayed_transport,Barmer,Mandya,Karnataka,4,news,2024-08-02
815,The road near Theni is mud full of edep potholes. Tractors slippery are breaking down daily,pothole,high,delayed_transport,Theni,Rampur,Uttar Pradesh,4,twitter,2024-08-18
816,"Road near Purulia has huge holes filled wtih water mud after rain, vehicles slipping badly",pothole,high,delayed_transport,Purulia,Raichur,Karnataka,4,twitter,2024-08-06
817,"Mudslide overflow form heavy downpour buried the path to Katihar, Katihar, everything is wet soaked",landslide,medium,crop_loss_risk,Katihar,Sehore,Madhya Pradesh,3,twitter,2024-08-15
818,The orad near Cottno slippery serivce lane is full of depe potholes. slippery Tractors water are breaking down slippery daily,pothole,high,delayed_transport,Cotton service lane,Nadia,West Bengal,4,news,2024-08-05
819,"Fallen tree slide blocking access soil to Kathiar, livestock movement sldie puased",blockage,high,livestock_risk,Katihar,Shimla,Himachal Pradesh,4,civic_app,2024-08-12
820,"Mudslide from heavy downpour buried overflow path to wet aBrmer, overflow everything is soaked",landslide,medium,crop_loss_risk,Barmer,Mandya,Karnataka,3,news,2024-08-09
821,"Road near Barmer has hueg holes filled with water after rain, vehicles slipping badly",pothole,high,delayed_transport,Barmer,Shimla,Himachal Pradesh,4,civic_app,2024-08-19
822,"fallen Cracked Cracked surface fallen on bridge to Cotton service lane fallen with water seeping through, looks unstable",bridge_damage,high,delayed_transport,Cotton service lane,Gonda,Uttar Pradesh,4,civic_app,2024-08-02
823,"Overflowing sink stream eroded the road edge near kAola, dirt giving holes way",flooding,high,delayed_transport,Akola,Sehore,Madhya Pradesh,4,news,2024-08-22
824,"Overflowing stream eroded the road edge near Erode, sink dirt cracks giving way",flooding,high,delayed_transport,Erode,Hisar,Haryana,4,news,2024-08-14
825,Heavy rain washed cracks out rural road nera Barmer; carts stuck since dawn,flooding,high,delayed_transport,Barmer,Rampur,Uttar Pradesh,4,twitter,2024-08-23
826,"Water logging sink on fram service road to cracks Meerut, tractors canont reahc fields!!",flooding,medium,delayed_transport,Meerut,Mandya,Karnataka,3,news,2024-08-08
827,sink Heavy rain awshed holes out rural roda near Nawada; carts stuck sinec dawn,flooding,high,delayed_transport,Nawada,Hisar,Haryana,4,news,2024-08-20
828,Debris form fallen branches soil and rocks blocking Theni route soil after storm,blockage,medium,delayed_transport,Theni,Shimla,Himachal Pradesh,3,news,2024-08-05
829,The road near Purulia is slippery full of deep potholes. Tractors are breaking dwon daily,pothole,high,delayed_transport,Purulia,Sitapur,Uttar Pradesh,4,twitter,2024-08-24
830,The road naer Nawada is full of edep potholes. Tractors are breaking down daily,pothole,high,delayed_transport,Nawada,Rampur,Uttar Pradesh,4,twitter,2024-08-10
831,"Mudslide from heayv downpour buried the path to Erode, everything is soil sokaed",blockage,medium,crop_loss_risk,Erode,Nadia,West Bengal,3,news,2024-08-24
832,"Road near Nawada slippery has huge holes filled with water after mud rain, vehicles slipping badly",pothole,high,delayed_transport,Nawada,Gonda,Uttar Pradesh,4,news,2024-08-03
833,Debris from fallen soil branches soil and rocks blocking Cotton service lane route after slide strom,blockage,medium,delayed_transport,Cotton service lane,Mandya,Karnataka,3,civic_app,2024-08-21
834,Big potholes near Erode slowing grain transport,pothole,medium,delayed_transport,Erode,Sitapur,Uttar Pradesh,3,civic_app,2024-08-06
835,"Cracked surface on bridge fallen to Cotton service lane debris with debris water seeping through, looks unstable",bridge_damage,high,delayed_transport,Cotton service lane,Sitapur,Uttar Pradesh,4,twitter,2024-08-19
836,overflow Landslide has cut off mounatin trail to orchards near Latur,landslide,critical,crop_loss_risk,Latur,Rampur,Uttar Pradesh,5,twitter,2024-08-09
837,"Cracked surface on bridge to Theni with fallen water seeping through, debris looks unstable",bridge_damage,high,delayed_transport,Theni,Shimla,Himachal Pradesh,4,news,2024-08-12
838,debris Bridge approaching debirs Purulia cracked badly; trucks loaded with produce are forced to pause...,bridge_damage,high,delayed_transport,Purulia,Sitapur,Uttar Pradesh,4,twitter,2024-08-06
839,The road near Cotton slippery serviec lane is slippery full of deep potholes. Tractors are breaking down daily,pothole,high,delayed_transport,Cotton service lane,Raichur,Karnataka,4,news,2024-08-01
840,The road near Kumargram is full of deep potholes. mud Tractors slippery are breaking down daily,pothole,high,delayed_transport,Kumargram,Nadia,West Bengal,4,news,2024-08-11
841,Landslide wet debris covering dirt wet road near Akola,landslide,high,delayed_transport,Akola,Hisar,Haryana,4,news,2024-08-16
842,"Fallen tree blocking access soil to Theni, soil livestock movement paused",blockage,high,livestock_risk,Theni,Raichur,Karnataka,4,civic_app,2024-08-15
843,Small brdg near fallen Nawada showing fallne cracks; urgent fallen safety risk,bridge_damage,high,delayed_transport,Nawada,Hisar,Haryana,4,news,2024-08-09
844,Bridge approaching Akola cracked badly; rtucks loaded with produce are forced to pause,bridge_damage,high,delayed_transport,Akola,Mandya,Karnataka,4,civic_app,2024-08-16
845,"Overflowing stream eroded the road edge near Nagpur, dirt igving way",flooding,high,delayed_transport,Nagpur,Rampur,Uttar Pradesh,4,news,2024-08-25
846,"Cracked surface on bridge to Sunderpur fallen with water seeping through, looks unstable",bridge_damage,high,delayed_transport,Sunderpur,Raichur,Karnataka,4,news,2024-08-11
847,debris Bridge approaching Theni crkd badly; trucks loaedd wiht produce are forced to pause,bridge_damage,high,delayed_transport,Theni,Hisar,Haryana,4,twitter,2024-08-24
848,"Mudslide from heavy downpour buried the path to Purulia, everything is soaked",landslide,medium,crop_loss_risk,Purulia,Hisar,Haryana,3,twitter,2024-08-14
849,"Overflowing tsream cracks eroded the road egde near sink Kumargram, dirt giving way",flooding,high,delayed_transport,Kumargram,Mandya,Karnataka,4,news,2024-08-12
850,"Cracked surface on bridge to Nagpur with water seeping through, looks unstable",bridge_damage,high,delayed_transport,Nagpur,Rampur,Uttar Pradesh,4,civic_app,2024-08-01
851,"Fallen tree blcoking access to slide Erode, livestock omvement paused",blockage,high,livestock_risk,Erode,Rampur,Uttar Pradesh,4,civic_app,2024-08-19
852,Debris frmo fallen branches and rocks blocking Sunderpur route after storm,flooding,medium,delayed_transport,Sunderpur,Gonda,Uttar Pradesh,3,news,2024-08-02
853,Derbis from fallen slide branches and rocks soil blocking Barmer route after storm storm,blockage,medium,delayed_transport,Barmer,Nadia,West Bengal,3,news,2024-08-08
854,Tree debris blocking farm road near sldie Sunderpur. soil Vehicles stalled,blockage,medium,delayed_transport,Sunderpur,Hisar,Haryana,3,twitter,2024-08-05
855,Small fallen bridge near Nawada showing cracks; urgent safety risk...,bridge_damage,high,delayed_transport,Nawada,Raichur,Karnataka,4,news,2024-08-05
856,"slippery Raod near Purulia has huge holes slippery filled with water after rain, vehicels slipping mud badly",pothole,high,delayed_transport,Purulia,Nadia,West Bengal,4,civic_app,2024-08-05
857,Heavy rain washed out rural road nera Kumargram; carts stuck since dawn,flooding,high,delayed_transport,Kumargram,Gonda,Uttar Pradesh,4,twitter,2024-08-23
858,"Water logging on farm service road to Sunderpur, tractors cracks cannot reach fields",flooding,medium,delayed_transport,Sunderpur,Raichur,Karnataka,3,twitter,2024-08-24
859,The road near Purulia is full of deep potholes. Tractors are breaking donw daily...,pothole,high,delayed_transport,Purulia,Sehore,Madhya Pradesh,4,news,2024-08-07
860,Big potholes near Katihar slowing grain transport,pothole,medium,delayed_transport,Katihar,Mandya,Karnataka,3,twitter,2024-08-20
861,The rd mud near Nagpur is ufll of deep potholes. Tractors are breaking down daily...,pothole,high,delayed_transport,Nagpur,Sehore,Madhya Pradesh,4,news,2024-08-08
862,"Mudslide from heavy downpour buried the path to Nagpur, everything is soaked",landslide,medium,crop_loss_risk,Nagpur,Mandya,Karnataka,3,news,2024-08-09
863,Tree debris blocking farm soil road near soil Harvest slide lane. Vehicles stalled,blockage,medium,delayed_transport,Harvest lane,Nadia,West Bengal,3,twitter,2024-08-07
864,"Water logging on farm holes service road to Harvest lane, tractors cannto reach fileds",flooding,medium,delayed_transport,Harvest lane,Nadia,West Bengal,3,twitter,2024-08-07
865,Tree debris blocking osil farm road near soil Kumargram. Vehicles stalled,blockage,medium,delayed_transport,Kumargram,Rampur,Uttar Pradesh,3,twitter,2024-08-20
866,Landsldie has cut off mountain trail to orchards near Meerut,landslide,critical,crop_loss_risk,Meerut,Sitapur,Uttar Pradesh,5,civic_app,2024-08-23
867,"Cracked slippery surface on bridge water to Harvest alne with mud water water seeping through, looks unstable",pothole,high,delayed_transport,Harvest lane,Shimla,Himachal Pradesh,4,news,2024-08-11
868,fallen Small debris bridge near Katihar sohwing debris cracks; urgent safety risk,bridge_damage,high,delayed_transport,Katihar,Sitapur,Uttar Pradesh,4,civic_app,2024-08-04
869,Debris from fallen brnaches and rocks soil blocking Sunderpur route after soil sotrm,blockage,medium,delayed_transport,Sunderpur,Mandya,Karnataka,3,news,2024-08-09
870,slide Landslide debris covering soil dirt orad near Mango orchard rd,blockage,high,delayed_transport,Mango orchard rd,Shimla,Himachal Pradesh,4,news,2024-08-14
871,Brigde approaching Kumargram cracked fallen badly; trucks fallen loaded with produce are fallen forced to pause,bridge_damage,high,delayed_transport,Kumargram,Raichur,Karnataka,4,civic_app,2024-08-14
872,Small bridge near Katihar showing debris cracks; urgent saefty risk,bridge_damage,high,delayed_transport,Katihar,Hisar,Haryana,4,civic_app,2024-08-13
873,"Overflowing stream eroded the rd edge near Latur, idrt giving holes way",flooding,high,delayed_transport,Latur,Gonda,Uttar Pradesh,4,twitter,2024-08-24
874,Haevy cracks rain washed out rural road near Cotton service lane; carts stuck since dawn,flooding,high,delayed_transport,Cotton service lane,Nadia,West Bengal,4,news,2024-08-06
875,Big potholes near Kumargram slowing grain transport,pothole,medium,delayed_transport,Kumargram,Gonda,Uttar Pradesh,3,civic_app,2024-08-05
